id_pedido,id_cliente,fecha,hora,id_departamento,id_seccion,id_producto,nombre_producto,precio_unitario,cantidad,precio_total
"371,27212,""2023-03-27 00:00:00"",13,4,123,21903,""Espinacas Baby Orgánicas"",1.49,4,5.96"
"371,27212,""2023-03-27 00:00:00"",13,4,83,46979,""Espárragos"",1.95,5,9.75"
"375,163102,""2023-06-01 00:00:00"",17,4,83,8518,""Cebolla Roja Orgánica"",0.92,5,4.6"
"376,121858,""2023-06-27 00:00:00"",16,4,24,8277,""Manzana Honeycrisp Orgánica"",1.78,3,5.34"
"379,6801,""2023-10-06 00:00:00"",23,4,24,13176,""Bolsa de Bananas Orgánicas"",2.45,3,7.35"
"380,83896,""2023-03-04 00:00:00"",17,4,24,21137,""Fresas Orgánicas"",2.49,3,7.47"
"380,83896,""2023-03-04 00:00:00"",17,4,123,21903,""Espinacas Baby Orgánicas"",1.49,4,5.96"
"380,83896,""2023-03-04 00:00:00"",17,4,24,24852,Banana,1.05,9,9.45"
"381,52824,""2023-04-16 00:00:00"",14,4,24,47209,""Aguacate Hass Orgánico"",1.79,5,8.95"
"382,73283,""2023-02-14 00:00:00"",9,4,24,21137,""Fresas Orgánicas"",2.49,7,17.43"
"382,73283,""2023-02-14 00:00:00"",9,4,24,45066,""Manzana Honeycrisp"",1.55,3,4.65"
"384,110980,""2023-06-07 00:00:00"",11,4,24,26209,Limones,0.68,7,4.76"
"384,110980,""2023-06-07 00:00:00"",11,4,24,13176,""Bolsa de Bananas Orgánicas"",2.45,4,9.8"
"387,160646,""2023-04-03 00:00:00"",14,4,123,39275,""Arándanos Orgánicos"",2.75,6,16.5"
"387,160646,""2023-04-03 00:00:00"",14,4,24,16797,Fresas,2.05,4,8.2"
"388,176698,""2023-04-16 00:00:00"",13,4,83,24964,""Ajo Orgánico"",0.98,4,3.92"
"388,176698,""2023-04-16 00:00:00"",13,4,16,31717,""Cilantro Orgánico"",0.69,5,3.45"
"388,176698,""2023-04-16 00:00:00"",13,4,83,4605,""Cebollas Amarillas"",0.85,6,5.1"
"388,176698,""2023-04-16 00:00:00"",13,4,24,26209,Limones,0.68,6,4.08"
"388,176698,""2023-04-16 00:00:00"",13,4,83,45007,""Calabacín Orgánico"",1.22,4,4.88"
"390,166654,""2023-10-01 00:00:00"",12,4,16,31717,""Cilantro Orgánico"",0.69,5,3.45"
"390,166654,""2023-10-01 00:00:00"",12,4,83,24964,""Ajo Orgánico"",0.98,2,1.96"
"390,166654,""2023-10-01 00:00:00"",12,4,123,40706,""Tomates Cherry Orgánicos"",2.55,4,10.2"
"391,116932,""2023-01-30 00:00:00"",17,7,115,44632,""Agua con Gas de Pomelo"",0.95,3,2.85"
"393,111860,""2023-08-26 00:00:00"",17,4,24,16797,Fresas,2.05,5,10.25"
"395,186576,""2023-02-01 00:00:00"",16,4,24,24852,Banana,1.05,5,5.25"
"395,186576,""2023-02-01 00:00:00"",16,20,67,30489,""Hummus Original"",2.55,6,15.3"
"395,186576,""2023-02-01 00:00:00"",16,4,123,21616,""Rúcula Baby Orgánica"",1.55,5,7.75"
"397,198708,""2023-10-16 00:00:00"",18,4,24,47626,""Limón Grande"",0.62,4,2.48"
"397,198708,""2023-10-16 00:00:00"",18,4,24,26209,Limones,0.68,5,3.4"
"398,155472,""2023-02-04 00:00:00"",11,4,83,28985,""Col Rizada Orgánica de Michigan"",2.55,4,10.2"
"398,155472,""2023-02-04 00:00:00"",11,4,83,45007,""Calabacín Orgánico"",1.22,7,8.54"
"398,155472,""2023-02-04 00:00:00"",11,4,24,24852,Banana,1.05,4,4.2"
"398,155472,""2023-02-04 00:00:00"",11,4,83,41950,""Racimo de Tomates Orgánicos"",2.25,3,6.75"
"400,180454,""2023-09-17 00:00:00"",8,4,24,45066,""Manzana Honeycrisp"",1.55,7,10.85"
"400,180454,""2023-09-17 00:00:00"",8,4,24,13176,""Bolsa de Bananas Orgánicas"",2.45,4,9.8"
"400,180454,""2023-09-17 00:00:00"",8,4,83,22935,""Cebolla Amarilla Orgánica"",0.88,3,2.64"
"400,180454,""2023-09-17 00:00:00"",8,4,83,17794,Zanahorias,0.95,5,4.75"
"400,180454,""2023-09-17 00:00:00"",8,4,83,44359,""Apio Orgánico en Ramillete Pequeño"",1.85,7,12.95"
"403,16181,""2023-05-11 00:00:00"",12,4,24,24852,Banana,1.05,5,5.25"
"403,16181,""2023-05-11 00:00:00"",12,4,24,47209,""Aguacate Hass Orgánico"",1.79,5,8.95"
"403,16181,""2023-05-11 00:00:00"",12,4,83,24964,""Ajo Orgánico"",0.98,1,0.98"
"403,16181,""2023-05-11 00:00:00"",12,4,83,45007,""Calabacín Orgánico"",1.22,6,7.32"
"403,16181,""2023-05-11 00:00:00"",12,4,123,21903,""Espinacas Baby Orgánicas"",1.49,4,5.96"
"404,196585,""2023-03-17 00:00:00"",8,4,24,16797,Fresas,2.05,5,10.25"
"405,172653,""2023-08-19 00:00:00"",13,4,24,13176,""Bolsa de Bananas Orgánicas"",2.45,4,9.8"
"405,172653,""2023-08-19 00:00:00"",13,4,24,47209,""Aguacate Hass Orgánico"",1.79,4,7.16"
"406,51849,""2023-03-14 00:00:00"",9,4,24,13176,""Bolsa de Bananas Orgánicas"",2.45,4,9.8"
"408,45631,""2023-08-20 00:00:00"",18,4,24,24852,Banana,1.05,9,9.45"
"409,41502,""2023-04-05 00:00:00"",18,4,24,24852,Banana,1.05,7,7.35"
"410,121327,""2023-04-25 00:00:00"",14,4,83,17794,Zanahorias,0.95,5,4.75"
"413,200178,""2023-03-12 00:00:00"",16,4,24,24852,Banana,1.05,5,5.25"
"413,200178,""2023-03-12 00:00:00"",16,4,24,26209,Limones,0.68,6,4.08"
"413,200178,""2023-03-12 00:00:00"",16,4,83,46979,""Espárragos"",1.95,7,13.65"
"413,200178,""2023-03-12 00:00:00"",16,4,123,21903,""Espinacas Baby Orgánicas"",1.49,6,8.94"
"420,161762,""2023-10-27 00:00:00"",11,4,83,24964,""Ajo Orgánico"",0.98,7,6.86"
"420,161762,""2023-10-27 00:00:00"",11,4,24,47209,""Aguacate Hass Orgánico"",1.79,6,10.74"
"421,119095,""2023-01-01 00:00:00"",23,4,24,28204,""Manzana Fuji Orgánica"",1.45,1,1.45"
"422,146023,""2023-05-26 00:00:00"",15,4,83,24964,""Ajo Orgánico"",0.98,3,2.94"
"423,97970,""2023-05-25 00:00:00"",16,4,24,24852,Banana,1.05,5,5.25"
"425,146671,""2023-08-20 00:00:00"",11,4,24,16797,Fresas,2.05,7,14.35"
"425,146671,""2023-08-20 00:00:00"",11,4,24,45066,""Manzana Honeycrisp"",1.55,8,12.4"
"425,146671,""2023-08-20 00:00:00"",11,4,24,47209,""Aguacate Hass Orgánico"",1.79,8,14.32"
"425,146671,""2023-08-20 00:00:00"",11,16,53,49235,""Crema Orgánica"",1.15,7,8.05"
"426,147194,""2023-08-18 00:00:00"",15,4,24,47209,""Aguacate Hass Orgánico"",1.79,1,1.79"
"426,147194,""2023-08-18 00:00:00"",15,4,24,26209,Limones,0.68,5,3.4"
"426,147194,""2023-08-18 00:00:00"",15,4,83,8518,""Cebolla Roja Orgánica"",0.92,5,4.6"
"426,147194,""2023-08-18 00:00:00"",15,4,16,31717,""Cilantro Orgánico"",0.69,6,4.14"
"426,147194,""2023-08-18 00:00:00"",15,4,123,27966,""Frambuesas Orgánicas"",2.85,2,5.7"
"426,147194,""2023-08-18 00:00:00"",15,4,24,37646,""Manzanas Gala Orgánicas"",1.98,6,11.88"
"426,147194,""2023-08-18 00:00:00"",15,7,115,44632,""Agua con Gas de Pomelo"",0.95,3,2.85"
"426,147194,""2023-08-18 00:00:00"",15,4,24,16797,Fresas,2.05,3,6.15"
"426,147194,""2023-08-18 00:00:00"",15,4,123,39275,""Arándanos Orgánicos"",2.75,6,16.5"
"430,185289,""2023-07-14 00:00:00"",9,4,24,13176,""Bolsa de Bananas Orgánicas"",2.45,6,14.7"
"430,185289,""2023-07-14 00:00:00"",9,4,24,28204,""Manzana Fuji Orgánica"",1.45,1,1.45"
"430,185289,""2023-07-14 00:00:00"",9,4,24,8277,""Manzana Honeycrisp Orgánica"",1.78,7,12.46"
"430,185289,""2023-07-14 00:00:00"",9,4,24,47209,""Aguacate Hass Orgánico"",1.79,5,8.95"
"431,137716,""2023-10-16 00:00:00"",11,4,24,13176,""Bolsa de Bananas Orgánicas"",2.45,6,14.7"
"431,137716,""2023-10-16 00:00:00"",11,16,53,49235,""Crema Orgánica"",1.15,3,3.45"
"431,137716,""2023-10-16 00:00:00"",11,4,24,21137,""Fresas Orgánicas"",2.49,6,14.94"
"431,137716,""2023-10-16 00:00:00"",11,4,24,28204,""Manzana Fuji Orgánica"",1.45,4,5.8"
"431,137716,""2023-10-16 00:00:00"",11,4,123,21903,""Espinacas Baby Orgánicas"",1.49,4,5.96"
"431,137716,""2023-10-16 00:00:00"",11,4,83,46979,""Espárragos"",1.95,3,5.85"
"431,137716,""2023-10-16 00:00:00"",11,4,24,47626,""Limón Grande"",0.62,6,3.72"
"431,137716,""2023-10-16 00:00:00"",11,4,83,22935,""Cebolla Amarilla Orgánica"",0.88,3,2.64"
"431,137716,""2023-10-16 00:00:00"",11,4,83,44359,""Apio Orgánico en Ramillete Pequeño"",1.85,5,9.25"
"432,198921,""2023-03-24 00:00:00"",10,4,24,47626,""Limón Grande"",0.62,4,2.48"
"432,198921,""2023-03-24 00:00:00"",10,4,83,27104,""Coliflor Fresca"",1.48,5,7.4"
"432,198921,""2023-03-24 00:00:00"",10,4,83,22935,""Cebolla Amarilla Orgánica"",0.88,9,7.92"
"433,76234,""2023-08-08 00:00:00"",12,16,84,27845,""Leche Entera Orgánica"",0.99,5,4.95"
"433,76234,""2023-08-08 00:00:00"",12,4,24,19057,""Manzana Fuji Extra Grande Orgánica"",1.82,6,10.92"
"434,108854,""2023-03-31 00:00:00"",9,4,83,22935,""Cebolla Amarilla Orgánica"",0.88,8,7.04"
"434,108854,""2023-03-31 00:00:00"",9,4,24,45066,""Manzana Honeycrisp"",1.55,5,7.75"
"434,108854,""2023-03-31 00:00:00"",9,4,123,42265,""Zanahorias Baby Orgánicas"",1.25,4,5.0"
"435,201679,""2023-04-11 00:00:00"",20,4,24,13176,""Bolsa de Bananas Orgánicas"",2.45,4,9.8"
"439,56056,""2023-05-10 00:00:00"",10,4,24,26209,Limones,0.68,5,3.4"
"440,155234,""2023-03-12 00:00:00"",15,4,24,21137,""Fresas Orgánicas"",2.49,7,17.43"
"440,155234,""2023-03-12 00:00:00"",15,4,123,21616,""Rúcula Baby Orgánica"",1.55,5,7.75"
"441,132697,""2023-02-06 00:00:00"",13,4,83,17794,Zanahorias,0.95,2,1.9"
"442,185583,""2023-09-05 00:00:00"",20,4,24,47766,""Aguacate Orgánico"",1.75,4,7.0"
"442,185583,""2023-09-05 00:00:00"",20,16,84,27845,""Leche Entera Orgánica"",0.99,7,6.93"
"446,22274,""2023-11-24 00:00:00"",13,4,24,26209,Limones,0.68,5,3.4"
"447,173924,""2023-06-08 00:00:00"",14,4,83,22935,""Cebolla Amarilla Orgánica"",0.88,4,3.52"
"447,173924,""2023-06-08 00:00:00"",14,4,83,24964,""Ajo Orgánico"",0.98,6,5.88"
"448,111664,""2023-06-02 00:00:00"",19,4,24,24852,Banana,1.05,4,4.2"
"451,167271,""2023-07-18 00:00:00"",16,4,24,24852,Banana,1.05,4,4.2"
"451,167271,""2023-07-18 00:00:00"",16,4,24,28204,""Manzana Fuji Orgánica"",1.45,4,5.8"
"451,167271,""2023-07-18 00:00:00"",16,4,123,4920,""Uvas Rojas sin Semillas"",2.45,1,2.45"
"451,167271,""2023-07-18 00:00:00"",16,4,24,26209,Limones,0.68,2,1.36"
"451,167271,""2023-07-18 00:00:00"",16,4,16,31717,""Cilantro Orgánico"",0.69,7,4.83"
"454,11335,""2023-09-04 00:00:00"",17,4,24,47766,""Aguacate Orgánico"",1.75,11,19.25"
"454,11335,""2023-09-04 00:00:00"",17,4,123,42265,""Zanahorias Baby Orgánicas"",1.25,6,7.5"
"454,11335,""2023-09-04 00:00:00"",17,4,24,19057,""Manzana Fuji Extra Grande Orgánica"",1.82,5,9.1"
"454,11335,""2023-09-04 00:00:00"",17,4,83,46979,""Espárragos"",1.95,4,7.8"
"455,140595,""2023-02-13 00:00:00"",15,4,24,24852,Banana,1.05,1,1.05"
"456,200032,""2023-05-21 00:00:00"",12,4,24,47626,""Limón Grande"",0.62,3,1.86"
"457,105560,""2023-09-28 00:00:00"",16,4,123,27966,""Frambuesas Orgánicas"",2.85,7,19.95"
"457,105560,""2023-09-28 00:00:00"",16,4,24,26209,Limones,0.68,5,3.4"
"458,148347,""2023-01-17 00:00:00"",12,4,83,22935,""Cebolla Amarilla Orgánica"",0.88,6,5.28"
"459,18550,""2023-07-06 00:00:00"",8,4,83,49683,""Pepino Kirby"",0.99,3,2.97"
"459,18550,""2023-07-06 00:00:00"",8,4,24,47626,""Limón Grande"",0.62,6,3.72"
"459,18550,""2023-07-06 00:00:00"",8,4,24,16797,Fresas,2.05,6,12.3"
"461,40496,""2023-03-19 00:00:00"",15,4,24,47209,""Aguacate Hass Orgánico"",1.79,5,8.95"
"461,40496,""2023-03-19 00:00:00"",15,4,24,26209,Limones,0.68,6,4.08"
"461,40496,""2023-03-19 00:00:00"",15,4,24,37646,""Manzanas Gala Orgánicas"",1.98,4,7.92"
"461,40496,""2023-03-19 00:00:00"",15,4,24,47626,""Limón Grande"",0.62,4,2.48"
"462,103166,""2023-01-13 00:00:00"",18,4,24,47766,""Aguacate Orgánico"",1.75,8,14.0"
"462,103166,""2023-01-13 00:00:00"",18,4,24,21137,""Fresas Orgánicas"",2.49,1,2.49"
"462,103166,""2023-01-13 00:00:00"",18,4,123,39275,""Arándanos Orgánicos"",2.75,6,16.5"
"464,162075,""2023-02-11 00:00:00"",12,4,24,24852,Banana,1.05,9,9.45"
"464,162075,""2023-02-11 00:00:00"",12,4,24,26209,Limones,0.68,7,4.76"
"464,162075,""2023-02-11 00:00:00"",12,16,53,27086,Crema,1.02,5,5.1"
"464,162075,""2023-02-11 00:00:00"",12,4,83,4605,""Cebollas Amarillas"",0.85,8,6.8"
"465,65540,""2023-01-02 00:00:00"",16,4,83,27104,""Coliflor Fresca"",1.48,3,4.44"
"465,65540,""2023-01-02 00:00:00"",16,4,24,28204,""Manzana Fuji Orgánica"",1.45,7,10.15"
"466,101150,""2023-07-26 00:00:00"",10,4,24,47766,""Aguacate Orgánico"",1.75,8,14.0"
"467,140348,""2023-05-18 00:00:00"",10,20,67,30489,""Hummus Original"",2.55,2,5.1"
"467,140348,""2023-05-18 00:00:00"",10,4,83,49683,""Pepino Kirby"",0.99,5,4.95"
"468,69420,""2023-04-04 00:00:00"",15,4,123,21616,""Rúcula Baby Orgánica"",1.55,4,6.2"
"470,4793,""2023-05-27 00:00:00"",15,7,115,44632,""Agua con Gas de Pomelo"",0.95,6,5.7"
"472,22824,""2023-03-28 00:00:00"",20,4,123,27966,""Frambuesas Orgánicas"",2.85,8,22.8"
"472,22824,""2023-03-28 00:00:00"",20,16,84,27845,""Leche Entera Orgánica"",0.99,2,1.98"
"473,77529,""2023-03-25 00:00:00"",10,4,24,24852,Banana,1.05,6,6.3"
"475,190994,""2023-01-22 00:00:00"",0,4,24,24852,Banana,1.05,8,8.4"
"475,190994,""2023-01-22 00:00:00"",0,4,24,28204,""Manzana Fuji Orgánica"",1.45,6,8.7"
"480,56158,""2023-01-19 00:00:00"",18,4,24,24852,Banana,1.05,4,4.2"
"482,192144,""2023-04-07 00:00:00"",11,4,24,13176,""Bolsa de Bananas Orgánicas"",2.45,4,9.8"
"482,192144,""2023-04-07 00:00:00"",11,4,123,39275,""Arándanos Orgánicos"",2.75,2,5.5"
"484,187599,""2023-09-04 00:00:00"",14,4,24,16797,Fresas,2.05,3,6.15"
"486,146875,""2023-03-14 00:00:00"",16,4,24,13176,""Bolsa de Bananas Orgánicas"",2.45,3,7.35"
"486,146875,""2023-03-14 00:00:00"",16,4,83,22935,""Cebolla Amarilla Orgánica"",0.88,9,7.92"
"487,83068,""2023-06-25 00:00:00"",10,4,24,13176,""Bolsa de Bananas Orgánicas"",2.45,6,14.7"
"487,83068,""2023-06-25 00:00:00"",10,4,24,47209,""Aguacate Hass Orgánico"",1.79,9,16.11"
"487,83068,""2023-06-25 00:00:00"",10,4,24,37646,""Manzanas Gala Orgánicas"",1.98,4,7.92"
"487,83068,""2023-06-25 00:00:00"",10,4,123,27966,""Frambuesas Orgánicas"",2.85,6,17.1"
"488,127848,""2023-07-03 00:00:00"",19,4,24,45066,""Manzana Honeycrisp"",1.55,6,9.3"
"488,127848,""2023-07-03 00:00:00"",19,4,24,5876,""Limón Orgánico"",0.72,5,3.6"
"488,127848,""2023-07-03 00:00:00"",19,4,24,26209,Limones,0.68,3,2.04"
"490,32953,""2023-11-13 00:00:00"",15,4,24,16797,Fresas,2.05,4,8.2"
"490,32953,""2023-11-13 00:00:00"",15,4,123,21903,""Espinacas Baby Orgánicas"",1.49,2,2.98"
"490,32953,""2023-11-13 00:00:00"",15,4,24,47766,""Aguacate Orgánico"",1.75,3,5.25"
"490,32953,""2023-11-13 00:00:00"",15,7,115,44632,""Agua con Gas de Pomelo"",0.95,6,5.7"
"491,186155,""2023-02-22 00:00:00"",12,7,115,44632,""Agua con Gas de Pomelo"",0.95,7,6.65"
"491,186155,""2023-02-22 00:00:00"",12,4,24,13176,""Bolsa de Bananas Orgánicas"",2.45,5,12.25"
"493,197703,""2023-07-18 00:00:00"",19,4,24,24852,Banana,1.05,6,6.3"
"493,197703,""2023-07-18 00:00:00"",19,4,24,21137,""Fresas Orgánicas"",2.49,5,12.45"
"493,197703,""2023-07-18 00:00:00"",19,4,123,27966,""Frambuesas Orgánicas"",2.85,3,8.55"
"493,197703,""2023-07-18 00:00:00"",19,4,24,19057,""Manzana Fuji Extra Grande Orgánica"",1.82,1,1.82"
"493,197703,""2023-07-18 00:00:00"",19,4,123,40706,""Tomates Cherry Orgánicos"",2.55,1,2.55"
"493,197703,""2023-07-18 00:00:00"",19,4,123,21903,""Espinacas Baby Orgánicas"",1.49,5,7.45"
"494,90250,""2023-04-08 00:00:00"",17,20,67,30489,""Hummus Original"",2.55,8,20.4"
"498,139602,""2023-03-20 00:00:00"",14,4,24,16797,Fresas,2.05,7,14.35"
"499,68120,""2023-02-11 00:00:00"",16,4,83,22935,""Cebolla Amarilla Orgánica"",0.88,6,5.28"
"499,68120,""2023-02-11 00:00:00"",16,4,83,24964,""Ajo Orgánico"",0.98,7,6.86"
"500,26454,""2023-05-03 00:00:00"",8,4,123,21903,""Espinacas Baby Orgánicas"",1.49,6,8.94"
"500,26454,""2023-05-03 00:00:00"",8,4,24,24852,Banana,1.05,7,7.35"
"501,86142,""2023-10-31 00:00:00"",12,4,24,13176,""Bolsa de Bananas Orgánicas"",2.45,2,4.9"
"501,86142,""2023-10-31 00:00:00"",12,4,123,27966,""Frambuesas Orgánicas"",2.85,7,19.95"
"503,201861,""2023-05-03 00:00:00"",15,4,83,22935,""Cebolla Amarilla Orgánica"",0.88,5,4.4"
"503,201861,""2023-05-03 00:00:00"",15,4,24,21137,""Fresas Orgánicas"",2.49,3,7.47"
"503,201861,""2023-05-03 00:00:00"",15,4,24,47209,""Aguacate Hass Orgánico"",1.79,5,8.95"
"504,2201,""2023-06-29 00:00:00"",17,4,83,22935,""Cebolla Amarilla Orgánica"",0.88,5,4.4"
"506,8941,""2023-11-12 00:00:00"",8,4,24,24852,Banana,1.05,1,1.05"
"506,8941,""2023-11-12 00:00:00"",8,4,24,47626,""Limón Grande"",0.62,4,2.48"
"508,51003,""2023-02-17 00:00:00"",11,4,24,13176,""Bolsa de Bananas Orgánicas"",2.45,9,22.05"
"508,51003,""2023-02-17 00:00:00"",11,4,123,21903,""Espinacas Baby Orgánicas"",1.49,3,4.47"
"510,203673,""2023-07-09 00:00:00"",10,4,24,13176,""Bolsa de Bananas Orgánicas"",2.45,7,17.15"
"512,133066,""2023-01-24 00:00:00"",16,4,24,13176,""Bolsa de Bananas Orgánicas"",2.45,2,4.9"
"512,133066,""2023-01-24 00:00:00"",16,4,24,21137,""Fresas Orgánicas"",2.49,8,19.92"
"514,18201,""2023-03-30 00:00:00"",10,4,24,47209,""Aguacate Hass Orgánico"",1.79,7,12.53"
"515,153416,""2023-08-28 00:00:00"",12,4,123,40706,""Tomates Cherry Orgánicos"",2.55,5,12.75"
"515,153416,""2023-08-28 00:00:00"",12,4,24,13176,""Bolsa de Bananas Orgánicas"",2.45,5,12.25"
"516,49838,""2023-02-22 00:00:00"",15,4,24,24852,Banana,1.05,5,5.25"
"518,20663,""2023-11-05 00:00:00"",20,4,24,47766,""Aguacate Orgánico"",1.75,1,1.75"
"518,20663,""2023-11-05 00:00:00"",20,4,83,45007,""Calabacín Orgánico"",1.22,4,4.88"
"518,20663,""2023-11-05 00:00:00"",20,4,24,13176,""Bolsa de Bananas Orgánicas"",2.45,5,12.25"
"518,20663,""2023-11-05 00:00:00"",20,4,83,17794,Zanahorias,0.95,8,7.6"
"519,100101,""2023-04-28 00:00:00"",14,4,24,21137,""Fresas Orgánicas"",2.49,5,12.45"
"519,100101,""2023-04-28 00:00:00"",14,4,24,45066,""Manzana Honeycrisp"",1.55,3,4.65"
"520,165200,""2023-06-09 00:00:00"",8,16,53,27086,Crema,1.02,4,4.08"
"521,203870,""2023-02-07 00:00:00"",9,4,24,21137,""Fresas Orgánicas"",2.49,5,12.45"
"522,35250,""2023-02-27 00:00:00"",15,20,67,30489,""Hummus Original"",2.55,4,10.2"
"522,35250,""2023-02-27 00:00:00"",15,4,24,26209,Limones,0.68,6,4.08"
"522,35250,""2023-02-27 00:00:00"",15,4,24,24852,Banana,1.05,3,3.15"
"522,35250,""2023-02-27 00:00:00"",15,4,83,41950,""Racimo de Tomates Orgánicos"",2.25,3,6.75"
"522,35250,""2023-02-27 00:00:00"",15,4,83,30391,""Pepino Orgánico"",1.02,9,9.18"
"525,167046,""2023-02-07 00:00:00"",12,4,123,21616,""Rúcula Baby Orgánica"",1.55,5,7.75"
"525,167046,""2023-02-07 00:00:00"",12,4,123,40706,""Tomates Cherry Orgánicos"",2.55,2,5.1"
"527,39332,""2023-03-18 00:00:00"",21,16,53,49235,""Crema Orgánica"",1.15,3,3.45"
"527,39332,""2023-03-18 00:00:00"",21,4,123,21903,""Espinacas Baby Orgánicas"",1.49,9,13.41"
"529,34037,""2023-04-15 00:00:00"",10,4,24,24852,Banana,1.05,3,3.15"
"533,141438,""2023-03-11 00:00:00"",18,4,24,47766,""Aguacate Orgánico"",1.75,7,12.25"
"533,141438,""2023-03-11 00:00:00"",18,4,24,8277,""Manzana Honeycrisp Orgánica"",1.78,3,5.34"
"533,141438,""2023-03-11 00:00:00"",18,4,123,21903,""Espinacas Baby Orgánicas"",1.49,4,5.96"
"533,141438,""2023-03-11 00:00:00"",18,4,24,21137,""Fresas Orgánicas"",2.49,5,12.45"
"536,138768,""2023-01-02 00:00:00"",9,4,24,19057,""Manzana Fuji Extra Grande Orgánica"",1.82,4,7.28"
"537,180135,""2023-02-14 00:00:00"",8,4,24,21137,""Fresas Orgánicas"",2.49,5,12.45"
"537,180135,""2023-02-14 00:00:00"",8,4,24,19057,""Manzana Fuji Extra Grande Orgánica"",1.82,2,3.64"
"538,129024,""2023-04-23 00:00:00"",10,7,115,44632,""Agua con Gas de Pomelo"",0.95,4,3.8"
"538,129024,""2023-04-23 00:00:00"",10,4,24,5876,""Limón Orgánico"",0.72,5,3.6"
"539,189144,""2023-05-15 00:00:00"",11,4,24,24852,Banana,1.05,2,2.1"
"539,189144,""2023-05-15 00:00:00"",11,4,24,28204,""Manzana Fuji Orgánica"",1.45,5,7.25"
"541,186224,""2023-04-11 00:00:00"",15,4,24,16797,Fresas,2.05,3,6.15"
"542,12899,""2023-05-29 00:00:00"",15,4,24,13176,""Bolsa de Bananas Orgánicas"",2.45,4,9.8"
"544,173861,""2023-09-29 00:00:00"",20,4,123,21903,""Espinacas Baby Orgánicas"",1.49,6,8.94"
"544,173861,""2023-09-29 00:00:00"",20,4,24,19057,""Manzana Fuji Extra Grande Orgánica"",1.82,5,9.1"
"544,173861,""2023-09-29 00:00:00"",20,4,24,24852,Banana,1.05,4,4.2"
"544,173861,""2023-09-29 00:00:00"",20,4,83,24964,""Ajo Orgánico"",0.98,7,6.86"
"544,173861,""2023-09-29 00:00:00"",20,4,83,17794,Zanahorias,0.95,5,4.75"
"544,173861,""2023-09-29 00:00:00"",20,4,83,45007,""Calabacín Orgánico"",1.22,8,9.76"
"544,173861,""2023-09-29 00:00:00"",20,4,123,40706,""Tomates Cherry Orgánicos"",2.55,7,17.85"
"546,141401,""2023-02-28 00:00:00"",11,7,115,44632,""Agua con Gas de Pomelo"",0.95,9,8.55"
"546,141401,""2023-02-28 00:00:00"",11,16,53,27086,Crema,1.02,8,8.16"
"549,120786,""2023-01-31 00:00:00"",21,4,24,26209,Limones,0.68,8,5.44"
"551,91201,""2023-07-24 00:00:00"",10,4,24,24852,Banana,1.05,4,4.2"
"551,91201,""2023-07-24 00:00:00"",10,20,67,30489,""Hummus Original"",2.55,4,10.2"
"551,91201,""2023-07-24 00:00:00"",10,4,24,8277,""Manzana Honeycrisp Orgánica"",1.78,1,1.78"
"553,180141,""2023-04-24 00:00:00"",10,4,24,5876,""Limón Orgánico"",0.72,6,4.32"
"555,40590,""2023-12-05 00:00:00"",7,4,24,47766,""Aguacate Orgánico"",1.75,5,8.75"
"555,40590,""2023-12-05 00:00:00"",7,4,83,46979,""Espárragos"",1.95,5,9.75"
"555,40590,""2023-12-05 00:00:00"",7,4,24,47626,""Limón Grande"",0.62,6,3.72"
"557,153133,""2023-07-14 00:00:00"",20,4,24,13176,""Bolsa de Bananas Orgánicas"",2.45,5,12.25"
"557,153133,""2023-07-14 00:00:00"",20,20,67,30489,""Hummus Original"",2.55,7,17.85"
"557,153133,""2023-07-14 00:00:00"",20,4,24,5876,""Limón Orgánico"",0.72,5,3.6"
"557,153133,""2023-07-14 00:00:00"",20,4,24,21137,""Fresas Orgánicas"",2.49,6,14.94"
"558,5721,""2023-01-30 00:00:00"",11,4,123,21903,""Espinacas Baby Orgánicas"",1.49,8,11.92"
"558,5721,""2023-01-30 00:00:00"",11,4,123,21616,""Rúcula Baby Orgánica"",1.55,4,6.2"
"559,22322,""2023-07-17 00:00:00"",4,4,24,37646,""Manzanas Gala Orgánicas"",1.98,4,7.92"
"559,22322,""2023-07-17 00:00:00"",4,4,83,27104,""Coliflor Fresca"",1.48,6,8.88"
"560,67315,""2023-01-07 00:00:00"",17,4,24,24852,Banana,1.05,8,8.4"
"560,67315,""2023-01-07 00:00:00"",17,4,83,24964,""Ajo Orgánico"",0.98,2,1.96"
"560,67315,""2023-01-07 00:00:00"",17,4,83,17794,Zanahorias,0.95,7,6.65"
"561,153285,""2023-03-13 00:00:00"",16,4,24,47209,""Aguacate Hass Orgánico"",1.79,8,14.32"
"561,153285,""2023-03-13 00:00:00"",16,4,24,24852,Banana,1.05,7,7.35"
"561,153285,""2023-03-13 00:00:00"",16,4,123,42265,""Zanahorias Baby Orgánicas"",1.25,6,7.5"
"562,199989,""2023-06-28 00:00:00"",10,4,24,28204,""Manzana Fuji Orgánica"",1.45,7,10.15"
"562,199989,""2023-06-28 00:00:00"",10,20,67,30489,""Hummus Original"",2.55,6,15.3"
"562,199989,""2023-06-28 00:00:00"",10,4,24,24852,Banana,1.05,6,6.3"
"563,153069,""2023-01-04 00:00:00"",23,4,24,21137,""Fresas Orgánicas"",2.49,7,17.43"
"565,45892,""2023-12-22 00:00:00"",10,4,24,24852,Banana,1.05,8,8.4"
